flight_id,callsign,number,icao24,registration,typecode,origin,landing,destination,diverted,tweet_problem,tweet_result,tweet_fueldump,avh_id,avh_problem,avh_result,avh_fueldump,id,active,serial,hexIcao,airlineName,iataCodeShort,icaoCode,model,modelCode,numSeats,rolloutDate,firstFlightDate,deliveryDate,registrationDate,typeName,numEngines,engineType,isFreighter,productionLine,ageYears,verified,numRegistrations,registrations
AFL2101_20190426,AFL2101,SU2101,155bd1,RA-89041,SU95,EVRA,EVRA,UUEE,EVRA,unclear,return,unknown,4c7307be,cabin_pressure,return,unknown,28209,True,95063,155BD1,Aeroflot,SU1,,SSJ-100,100-95B,87.0,2014-06-15,2014-06-15,2014-11-27,2014-08-26,Sukhoi Superjet 100,2.0,Jet,False,Sukhoi Superjet 100,10.4,True,1,"[{'reg': 'RA-89041', 'active': True, 'hexIcao': '155BD1', 'airlineName': 'Aeroflot', 'registrationDate': '2014-08-26'}]"
AFL1186_20190427,AFL1186,SU1186,155c0c,RA-89100,SU95,UUEE,UUEE,URWW,UUEE,unclear,return,unknown,,,,,28263,True,95138,155C0C,Rossiya Airlines,SU1,,SSJ-100,100-95B,87.0,2017-07-19,2017-07-19,2017-11-15,2021-12-04,Sukhoi Superjet 100,2.0,Jet,False,Sukhoi Superjet 100,7.3,True,2,"[{'reg': 'RA-89100', 'active': True, 'hexIcao': '155C0C', 'airlineName': 'Rossiya Airlines', 'registrationDate': '2021-12-04'}, {'reg': 'RA-89100', 'active': False, 'hexIcao': '155C0C', 'airlineName': 'Aeroflot', 'registrationDate': '2017-11-18'}]"
EZY31AB_20190427,EZY31AB,U26430,400c41,G-EZNM,A319,LEPA,EGCC,EGNT,EGCC,medical,diverted,unknown,,,,,5913,False,2402,400C41,easyJet,32D,A319,A319,319-111,156.0,2005-01-31,2005-01-31,2005-03-01,2016-03-09,Airbus A319,2.0,Jet,False,Airbus A319,19.8,True,3,"[{'reg': 'G-EZNM', 'active': False, 'hexIcao': '400C41', 'airlineName': 'easyJet', 'registrationDate': '2016-03-09'}, {'reg': 'HB-JZU', 'active': False, 'airlineName': 'Easyjet Switzerland', 'registrationDate': '2010-11-02'}, {'reg': 'G-EZNM', 'active': False, 'hexIcao': '400C41', 'airlineName': 'easyJet', 'registrationDate': '2005-03-01'}]"
DAL490_20190427,DAL490,DL490,ac8983,N907DL,MD88,KATL,,KRSW,,,,,,,,,20631,False,49538,AC8983,Delta Air Lines,M88,MD88,MD88,MD-88,,1987-03-26,1987-03-26,1987-05-21,1987-05-21,McDonnell Douglas MD-88,2.0,Jet,False,McDonnell Douglas MD-88,37.7,True,1,"[{'reg': 'N907DL', 'active': False, 'hexIcao': 'AC8983', 'airlineName': 'Delta Air Lines', 'registrationDate': '1987-05-21'}]"
RYR95BZ_20190428,RYR95BZ,FR7411,4ca376,EI-FIE,B738,LPFR,LFPG,EHEH,LFOB,engine,diverted,unknown,4c747022,engine,diverted,unknown,19559,False,44695,4CA376,Ryanair,738,B738,B738,737-8AS,189.0,2015-02-26,2015-02-26,2015-03-12,2015-03-12,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,9.7,True,2,"[{'reg': 'SP-RKN', 'active': True, 'hexIcao': '48C12D', 'airlineName': 'Buzz (Ryanair Sun)', 'registrationDate': '2020-02-25'}, {'reg': 'EI-FIE', 'active': False, 'hexIcao': '4CA376', 'airlineName': 'Ryanair', 'registrationDate': '2015-03-12'}]"
KZR859_20190428,KZR859,KC859,484355,P4-NAS,A321,UAAA,UAAA,UATE,UAAA,unclear,return,unknown,,,,,594,False,1042,484355,Air Astana,321,A321,A321,321-131,175.0,1999-06-23,1999-06-23,1999-07-06,2007-03-01,Airbus A321,2.0,Jet,False,Airbus A321,25.4,True,2,"[{'reg': 'P4-NAS', 'active': False, 'hexIcao': '484355', 'airlineName': 'Air Astana', 'registrationDate': '2007-03-01'}, {'reg': 'JA105A', 'active': False, 'airlineName': 'ANA', 'registrationDate': '1999-07-06'}]"
TOM5CY_20190428,TOM5CY,BY7729,4067f1,G-TAWN,B738,GCTS,EGNX,EGNX,,fuel_leak,planned,unknown,,,,,15194,False,37251,4067F1,TUI Airways,738,B738,B738,737-8K5,189.0,2013-02-21,2013-02-21,2013-03-11,2022-05-12,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,11.7,True,11,"[{'reg': 'EI-FFC', 'active': True, 'hexIcao': '4CAE84', 'airlineName': 'Fly4 Airlines', 'registrationDate': '2024-03-26'}, {'reg': 'G-TAWN', 'active': False, 'hexIcao': '4067F1', 'airlineName': 'TUI Airways', 'registrationDate': '2022-05-12'}, {'reg': 'C-FYBN', 'active': False, 'hexIcao': 'C03F88', 'airlineName': 'Sunwing', 'registrationDate': '2021-12-01'}, {'reg': 'G-TAWN', 'active': False, 'airlineName': 'TUI Airways', 'registrationDate': '2020-03-23'}, {'reg': 'G-TAWN', 'active': False, 'airlineName': 'Sunwing', 'registrationDate': '2019-12-07'}, {'reg': 'G-TAWN', 'active': False, 'airlineName': 'TUI Airways', 'registrationDate': '2018-05-02'}, {'reg': 'C-GMWN', 'active': False, 'airlineName': 'Sunwing', 'registrationDate': '2017-11-07'}, {'reg': 'G-TAWN', 'active': False, 'airlineName': 'TUI Airways', 'registrationDate': '2017-10-01'}, {'reg': 'G-TAWN', 'active': False, 'airlineName': 'Thomson Airways', 'registrationDate': '2016-05-05'}, {'reg': 'C-GMWN', 'active': False, 'airlineName': 'Sunwing', 'registrationDate': '2015-12-15'}, {'reg': 'G-TAWN', 'active': False, 'hexIcao': '4067F1', 'airlineName': 'Thomson Airways', 'registrationDate': '2013-03-11'}]"
UAL929_20190429,UAL929,UA929,a8a87e,N657UA,B763,EGLL,EGLL,KORD,EGLL,smoke_burn_smell_flames,return,unknown,4cdda378,smoke_burn_smell_flames,return,unknown,7596,True,27112,A8A87E,United Airlines,763,B763,B763,B767-322ER,214.0,1993-02-10,1993-02-10,1993-03-01,1993-03-01,Boeing 767-300,2.0,Jet,False,Boeing 767,31.8,True,1,"[{'reg': 'N657UA', 'active': True, 'hexIcao': 'A8A87E', 'airlineName': 'United Airlines', 'registrationDate': '1993-03-01'}]"
CKS405_20190429,CKS405,K4405,aa50a0,N764CK,B763,KCVG,KSFO,,,,,,,,,,7077,True,26234,AA50A0,Kalitta Air,763,B763,B763,B767-3P6ER(BDSF),,1994-04-06,1994-04-06,1994-05-25,2018-06-06,Boeing 767-300,2.0,Jet,False,Boeing 767,30.6,True,4,"[{'reg': 'N764CK', 'active': True, 'hexIcao': 'AA50A0', 'airlineName': 'Kalitta Air', 'registrationDate': '2018-06-06'}, {'reg': 'EI-UNB', 'active': False, 'hexIcao': '4CA655', 'airlineName': 'Transaero Airlines', 'registrationDate': '2008-02-01'}, {'reg': 'A4O-GY', 'active': False, 'airlineName': 'Guangxi Beibu Gulf Airlines', 'registrationDate': '2003-05-19'}, {'reg': 'A4O-GY', 'active': False, 'airlineName': 'Gulf Air', 'registrationDate': '1994-05-25'}]"
AWI3786_20190429,AWI3786,UA3786,a4bf49,N405AW,CRJ2,KORD,,KTVC,,,,,,,,,25829,False,7362,A4BF49,Air Wisconsin,CR1,CRJ1,CRJ2,CRJ-200LR,,,,1999-12-28,1999-12-28,Canadair CRJ 100,2.0,Jet,False,Canadair CRJ 100,24.9,True,1,"[{'reg': 'N405AW', 'active': False, 'hexIcao': 'A4BF49', 'airlineName': 'Air Wisconsin', 'registrationDate': '1999-12-28'}]"
UAL895_20190429,UAL895,UA895,aa92fa,N78003,B772,KORD,,VHHH,,,,,,,,,7873,True,27579,AA92FA,United Airlines,772,B772,B772,B777-224ER,276.0,1998-10-07,1998-10-07,1998-11-10,2011-05-01,Boeing 777-200,2.0,Jet,False,Boeing 777,26.1,True,2,"[{'reg': 'N78003', 'active': True, 'hexIcao': 'AA92FA', 'airlineName': 'United Airlines', 'registrationDate': '2011-05-01'}, {'reg': 'N78003', 'active': False, 'hexIcao': 'AA92FA', 'airlineName': 'Continental Airlines', 'registrationDate': '1998-11-10'}]"
AMX647_20190429,AMX647,AM647,0d0710,XA-AMJ,B738,KLAX,,MMMX,,,,,,,,,14780,True,36701,0D0710,Aeromexico,738,B738,B738,B737-852,160.0,2012-09-07,2012-09-07,2012-09-25,2012-09-20,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,12.2,True,1,"[{'reg': 'XA-AMJ', 'active': True, 'hexIcao': '0D0710', 'airlineName': 'Aeromexico', 'registrationDate': '2012-09-20'}]"
UAL835_20190502,UAL835,UA835,aad3c9,N797UA,B772,KORD,,ZSPD,,,,,,,,,7454,True,26924,AAD3C9,United Airlines,772,B772,B772,777-222ER,276.0,1998-01-26,1998-01-26,1998-02-20,1998-02-20,Boeing 777-200,2.0,Jet,False,Boeing 777,26.8,True,1,"[{'reg': 'N797UA', 'active': True, 'hexIcao': 'AAD3C9', 'airlineName': 'United Airlines', 'registrationDate': '1998-02-20'}]"
UAL851_20190502,UAL851,UA851,aa92ff,N78008,B772,KORD,,ZBAA,,,,,,,,,9465,True,29478,AA92FF,United Airlines,777,B777,B772,B777-224ER,276.0,1999-02-19,1999-02-19,1999-03-01,2011-01-11,Boeing 777,2.0,Jet,False,Boeing 777,25.8,True,2,"[{'reg': 'N78008', 'active': True, 'hexIcao': 'AA92FF', 'airlineName': 'United Airlines', 'registrationDate': '2011-01-11'}, {'reg': 'N78008', 'active': False, 'hexIcao': 'AA92FF', 'airlineName': 'Continental Airlines', 'registrationDate': '1999-03-01'}]"
MJF319_20190503,MJF319,,44071e,OE-LJG,A319,,EBBR,,,unclear,unclear,unknown,,,,,81787,True,4353,44071E,MJet,31W,A319,A319,319-115X(CJ),21.0,2010-07-08,,,2014-01-15,Airbus A319,2.0,Jet,False,Airbus A319,14.4,True,3,"[{'reg': 'OE-LJG', 'active': True, 'hexIcao': '44071E', 'airlineName': 'MJet', 'registrationDate': '2014-01-15'}, {'reg': 'VP-CJG', 'active': False, 'airlineName': 'Tyrolean Jet Service', 'registrationDate': '2012-11-10'}, {'reg': 'VP-BJP', 'active': False, 'airlineName': 'Unknown', 'registrationDate': '2010-08-11'}]"
JAF5CP_20190503,JAF5CP,TB7502,505cf8,OM-GEX,B738,LFPO,,GMMN,,,,,,,,,9904,False,29919,505CF8,Air Explore,738,B738,B738,737-8AS,189.0,1999-07-23,1999-07-23,1999-08-09,2021-09-22,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,25.3,True,23,"[{'reg': 'OM-GEX', 'active': False, 'hexIcao': '505CF8', 'airlineName': 'Air Explore', 'registrationDate': '2021-09-22'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Corendon Airlines Europe', 'registrationDate': '2021-06-30'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Air Explore', 'registrationDate': '2020-03-10'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'El Al', 'registrationDate': '2020-01-20'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Transavia France', 'registrationDate': '2019-12-22'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Air Explore', 'registrationDate': '2019-12-01'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'El Al', 'registrationDate': '2019-10-22'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'TUI Airlines Belgium', 'registrationDate': '2019-03-17'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Wings of Lebanon', 'registrationDate': '2018-12-21'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Air Explore', 'registrationDate': '2018-10-24'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Travel Service Slovensko', 'registrationDate': '2018-04-14'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Air Explore', 'registrationDate': '2017-11-01'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Travel Service Slovensko', 'registrationDate': '2017-06-02'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Air Explore', 'registrationDate': '2016-11-27'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'LebanonSky Aviation', 'registrationDate': '2016-11-22'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Air Explore', 'registrationDate': '2016-03-31'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Med-View Airline', 'registrationDate': '2015-12-06'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Air Explore', 'registrationDate': '2015-11-01'}, {'reg': 'OM-GEX', 'active': False, 'airlineName': 'Palau Asia Pacific Air', 'registrationDate': '2014-11-06'}, {'reg': 'OM-GEX', 'active': False, 'hexIcao': '505CF8', 'airlineName': 'Air Explore', 'registrationDate': '2014-10-02'}, {'reg': 'PR-VBD', 'active': False, 'airlineName': 'Transportes Aereos Inter', 'registrationDate': '2009-06-01'}, {'reg': 'PR-VBD', 'active': False, 'airlineName': 'Varig', 'registrationDate': '2007-12-06'}, {'reg': 'EI-CSD', 'active': False, 'airlineName': 'Ryanair', 'registrationDate': '1999-08-09'}]"
SKW3504_20190504,SKW3504,DL3504,a8fd5a,N679CA,CRJ9,KATL,KGRB,KGRB,,,,,,,,,2118942,True,15132,A8FD5A,SkyWest Airlines,CR9,CRJ9,CRJ9,CRJ-900LR,,,,2007-09-25,2012-08-27,Canadair CRJ 900,2.0,Jet,False,Canadair CRJ 900,17.2,True,2,"[{'reg': 'N679CA', 'active': True, 'hexIcao': 'A8FD5A', 'airlineName': 'SkyWest Airlines', 'registrationDate': '2012-08-27'}, {'reg': 'N679CA', 'active': False, 'airlineName': 'Comair', 'registrationDate': '2007-09-25'}]"
UAL1910_20190505,UAL1910,UA1910,a8d4ef,N66841,B739,KIAD,KIAD,KLAS,KIAD,cracked_windshield,return,unknown,,,,,18516,True,42182,A8D4EF,United Airlines,737,,B739,B737-924ER,,2015-01-19,2015-01-19,2015-02-06,2015-02-06,Boeing 737,2.0,Jet,False,Boeing 737,9.8,True,1,"[{'reg': 'N66841', 'active': True, 'hexIcao': 'A8D4EF', 'airlineName': 'United Airlines', 'registrationDate': '2015-02-06'}]"
SWA1883_20190507,SWA1883,WN1883,aa7aa6,N7743B,B737,KSEA,KSMF,KSMF,,,,,,,,,14795,True,36718,AA7AA6,Southwest Airlines,73G,B737,B737,B737-7BD,,2008-03-22,2008-03-22,2008-04-03,2014-06-23,Boeing 737-700,2.0,Jet,False,Boeing 737 NG,16.7,True,2,"[{'reg': 'N7743B', 'active': True, 'hexIcao': 'AA7AA6', 'airlineName': 'Southwest Airlines', 'registrationDate': '2014-06-23'}, {'reg': 'N344AT', 'active': False, 'airlineName': 'AirTran', 'registrationDate': '2008-04-03'}]"
RYR7K_20190507,RYR7K,FR6695,4ca73b,EI-EBS,B738,EGPH,EHEH,LMML,EHEH,medical,diverted,unknown,,,,,13466,True,35001,4CA73B,Ryanair,738,B738,B738,B737-8AS,189.0,2009-03-18,2009-03-18,2009-03-31,2009-03-31,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,15.7,True,1,"[{'reg': 'EI-EBS', 'active': True, 'hexIcao': '4CA73B', 'airlineName': 'Ryanair', 'registrationDate': '2009-03-31'}]"
EJM2105_20190507,EJM2105,,a2ce9c,N280GL,G280,,KRDU,,,,,,,,,,36696,True,,A2CE9C,Unknown/Private owner,,,,,,,,,,Gulfstream G280,,,False,,,False,1,"[{'reg': 'N280GL', 'active': True, 'hexIcao': 'A2CE9C', 'airlineName': 'Unknown/Private owner'}]"
NKS317_20190509,NKS317,NK317,a80dac,N618NK,A320,KIND,KSFB,KMCO,KSFB,,,,,,,,22111,True,5458,A80DAC,Spirit Airlines,32A,A320,A320,320-232,178.0,2013-01-09,2013-01-09,2013-01-25,2013-01-25,Airbus A320 (Sharklets),2.0,Jet,False,Airbus A320,11.9,True,1,"[{'reg': 'N618NK', 'active': True, 'hexIcao': 'A80DAC', 'airlineName': 'Spirit Airlines', 'registrationDate': '2013-01-25'}]"
TUI6YX_20190509,TUI6YX,X32143,3c0ca0,D-ATUH,B738,GCTS,LFPG,EDDF,LFPG,unclear,diverted,unknown,,,,,13242,False,34689,,TUIfly,738,B738,B738,B737-8K5,189.0,2006-04-30,2006-04-30,2006-05-12,2014-04-10,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,18.6,True,14,"[{'reg': 'OY-JZN', 'active': True, 'hexIcao': '45AB4E', 'airlineName': 'Jettime', 'registrationDate': '2021-07-01'}, {'reg': 'OY-JZN', 'active': False, 'airlineName': 'Jet Time', 'registrationDate': '2020-02-03'}, {'reg': 'D-ATUH', 'active': False, 'airlineName': 'TUIfly', 'registrationDate': '2014-04-10'}, {'reg': 'C-FYUH', 'active': False, 'airlineName': 'Sunwing', 'registrationDate': '2013-11-01'}, {'reg': 'C-FYUH', 'active': False, 'airlineName': 'Thomson Airways', 'registrationDate': '2013-05-22'}, {'reg': 'C-FYUH', 'active': False, 'airlineName': 'Sunwing', 'registrationDate': '2012-11-26'}, {'reg': 'D-ATUH', 'active': False, 'airlineName': 'TUIfly', 'registrationDate': '2012-04-28'}, {'reg': 'C-FYUH', 'active': False, 'airlineName': 'Sunwing', 'registrationDate': '2011-11-24'}, {'reg': 'D-ATUH', 'active': False, 'airlineName': 'TUIfly', 'registrationDate': '2010-06-20'}, {'reg': 'D-ATUH', 'active': False, 'airlineName': 'CanJet Airlines', 'registrationDate': '2009-12-11'}, {'reg': 'D-ATUH', 'active': False, 'airlineName': 'TUIfly', 'registrationDate': '2009-04-28'}, {'reg': 'D-ATUH', 'active': False, 'airlineName': 'CanJet Airlines', 'registrationDate': '2008-12-02'}, {'reg': 'D-ATUH', 'active': False, 'airlineName': 'TUIfly', 'registrationDate': '2007-01-15'}, {'reg': 'D-ATUH', 'active': False, 'hexIcao': '3C0CA0', 'airlineName': 'Hapag Lloyd', 'registrationDate': '2006-05-12'}]"
BMS9AU_20190512,BMS9AU,0B123,4a09a4,YR-BMD,B738,LROP,LKPR,EBBR,LKPR,medical,diverted,unknown,,,,,8900,False,28826,,Blue Air,738,B738,B737,737-85FSF,,1999-03-19,1999-03-19,1999-04-06,2016-10-31,Boeing 737-800,2.0,Jet,True,Boeing 737 NG,25.7,True,6,"[{'reg': 'LZ-CXA', 'active': True, 'hexIcao': '4520EA', 'airlineName': 'Cargo Air', 'registrationDate': '2021-08-09'}, {'reg': 'YR-BMD', 'active': False, 'airlineName': 'Blue Air', 'registrationDate': '2016-10-31'}, {'reg': 'YR-BMD', 'active': False, 'airlineName': 'TUI Airlines Nederland (Netherlands)', 'registrationDate': '2016-06-06'}, {'reg': 'YR-BMD', 'active': False, 'hexIcao': '4A09A4', 'airlineName': 'Blue Air', 'registrationDate': '2016-05-30'}, {'reg': 'TC-SUM', 'active': False, 'airlineName': 'Sun Express', 'registrationDate': '2004-04-08'}, {'reg': 'SE-DVR', 'active': False, 'airlineName': 'Novair', 'registrationDate': '1999-04-06'}]"
JBU120_20190512,JBU120,B6120,a707a3,N552JB,A320,KMCO,KALB,KALB,,,,,,,,,3826,True,1861,A707A3,JetBlue Airways,320,A320,A320,320-232,162.0,2002-11-12,2002-11-12,2002-12-17,2002-12-17,Airbus A320,2.0,Jet,False,Airbus A320,22.0,True,1,"[{'reg': 'N552JB', 'active': True, 'hexIcao': 'A707A3', 'airlineName': 'JetBlue Airways', 'registrationDate': '2002-12-17'}]"
BAW89P_20190514,BAW89P,BA278,406f7a,G-ZBKN,B789,KSJC,,EGLL,,,,,,,,,16085,True,38630,406F7A,British Airways,789,B789,B789,B787-9,216.0,2016-08-24,2016-08-24,2016-09-08,2016-09-08,Boeing 787-9,2.0,Jet,False,Boeing 787,8.2,True,1,"[{'reg': 'G-ZBKN', 'active': True, 'hexIcao': '406F7A', 'airlineName': 'British Airways', 'registrationDate': '2016-09-08'}]"
EXS57JW_20190517,EXS57JW,LS755,406c80,G-JZHB,B738,EGCC,LFBD,GCTS,LFBD,unclear,diverted,unknown,,,,,8704,True,28623,406C80,Jet2,738,B738,B738,B737-8K5,189.0,2000-05-04,2000-05-04,2000-05-21,2015-03-27,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,24.6,True,6,"[{'reg': 'G-JZHB', 'active': True, 'hexIcao': '406C80', 'airlineName': 'Jet2', 'registrationDate': '2015-03-27'}, {'reg': 'D-AHFS', 'active': False, 'airlineName': 'Air Berlin', 'registrationDate': '2013-11-18'}, {'reg': 'D-AHFS', 'active': False, 'airlineName': 'TUIfly', 'registrationDate': '2007-01-15'}, {'reg': 'D-AHFS', 'active': False, 'airlineName': 'Hapag Lloyd Express', 'registrationDate': '2006-03-15'}, {'reg': 'D-AHFS', 'active': False, 'airlineName': 'Air Berlin', 'registrationDate': '2003-03-27'}, {'reg': 'D-AHFS', 'active': False, 'airlineName': 'Hapag Lloyd', 'registrationDate': '2000-05-21'}]"
TOM1EA_20190517,TOM1EA,BY7558,405e23,G-FDZR,B738,EGNX,EGKK,LGKR,EGKK,medical,diverted,unknown,,,,,13629,True,35145,405E23,TUI Airways,738,B738,B738,737-8K5,189.0,2009-03-12,2009-03-12,2009-03-27,2023-09-18,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,15.7,True,14,"[{'reg': 'G-FDZR', 'active': True, 'hexIcao': '405E23', 'airlineName': 'TUI Airways', 'registrationDate': '2023-09-18'}, {'reg': 'HL-8397', 'active': False, 'hexIcao': '71C397', 'airlineName': 'Fly Gangwon', 'registrationDate': '2021-08-04'}, {'reg': 'G-FDZR', 'active': False, 'airlineName': 'TUI Airways', 'registrationDate': '2017-10-01'}, {'reg': 'G-FDZR', 'active': False, 'airlineName': 'Thomson Airways', 'registrationDate': '2015-05-06'}, {'reg': 'C-FLZR', 'active': False, 'airlineName': 'Sunwing', 'registrationDate': '2014-12-15'}, {'reg': 'G-FDZR', 'active': False, 'airlineName': 'Thomson Airways', 'registrationDate': '2014-04-25'}, {'reg': 'C-FLZR', 'active': False, 'airlineName': 'Sunwing', 'registrationDate': '2013-11-26'}, {'reg': 'C-FLZR', 'active': False, 'airlineName': 'Thomson Airways', 'registrationDate': '2013-04-28'}, {'reg': 'C-FLZR', 'active': False, 'airlineName': 'Sunwing', 'registrationDate': '2012-10-23'}, {'reg': 'C-FLZR', 'active': False, 'airlineName': 'Thomson Airways', 'registrationDate': '2012-05-22'}, {'reg': 'C-FLZR', 'active': False, 'airlineName': 'Sunwing', 'registrationDate': '2011-10-26'}, {'reg': 'G-FDZR', 'active': False, 'airlineName': 'Thomson Airways', 'registrationDate': '2011-05-25'}, {'reg': 'C-FLZR', 'active': False, 'airlineName': 'Sunwing', 'registrationDate': '2010-12-11'}, {'reg': 'G-FDZR', 'active': False, 'hexIcao': '405E23', 'airlineName': 'Thomson Airways', 'registrationDate': '2009-03-27'}]"
QTR835_20190517,QTR835,QR835,06a0f5,A7-ALA,A359,VTBS,OTHH,OTHH,,unclear,planned,unknown,,,,,23261,True,6,06A0F5,Qatar Airways,359,A359,A359,350-941,283.0,2014-10-15,2014-10-15,2014-12-22,2014-12-22,Airbus A350-900,2.0,Jet,False,Airbus A350,10.1,True,1,"[{'reg': 'A7-ALA', 'active': True, 'hexIcao': '06A0F5', 'airlineName': 'Qatar Airways', 'registrationDate': '2014-12-22'}]"
FFT487_20190519,FFT487,F9487,a98b76,N714FR,A321,KRSW,KDEN,KDEN,,,,,,,,,25741,True,7294,A98B76,Frontier Airlines,321,A321,A321,321-211,230.0,2016-08-29,2016-08-29,2016-09-08,2016-09-08,Airbus A321,2.0,Jet,False,Airbus A321,8.2,True,1,"[{'reg': 'N714FR', 'active': True, 'hexIcao': 'A98B76', 'airlineName': 'Frontier Airlines', 'registrationDate': '2016-09-08'}]"
EJU46DH_20190519,EJU46DH,U24216,4402ae,OE-IVZ,A320,LIRP,LFPO,LFPO,,unclear,planned,unknown,,,,,24705,True,6485,4402AE,EasyJet Europe,320,A320,A320,320-214,186.0,2015-02-11,2015-02-11,2015-02-18,2018-04-16,Airbus A320,2.0,Jet,False,Airbus A320,9.8,True,2,"[{'reg': 'OE-IVZ', 'active': True, 'hexIcao': '4402AE', 'airlineName': 'EasyJet Europe', 'registrationDate': '2018-04-16'}, {'reg': 'G-EZOC', 'active': False, 'airlineName': 'easyJet', 'registrationDate': '2015-02-18'}]"
SVA2126_20190520,SVA2126,SV2126,4bbc6d,TC-OCM,A332,OEJN,,DABC,,,,,,,,,20528,False,491,4BBC6D,Onur Air,330,A330,A332,330-243,237.0,2002-08-22,2002-08-22,2002-09-19,2017-12-15,Airbus A330,2.0,Jet,False,Airbus A330,22.3,True,4,"[{'reg': 'C5-TAD', 'active': False, 'airlineName': 'World Air Leasing - Gambia', 'registrationDate': '2024-03-05'}, {'reg': 'VP-CBE', 'active': False, 'airlineName': 'Sky High Aviation', 'registrationDate': '2022-06-15'}, {'reg': 'TC-OCM', 'active': False, 'hexIcao': '4BBC6D', 'airlineName': 'Onur Air', 'registrationDate': '2017-12-15'}, {'reg': 'A6-EAM', 'active': False, 'airlineName': 'Emirates', 'registrationDate': '2002-09-19'}]"
SKW3960_20190520,SKW3960,DL3960,a56643,N447SW,CRJ2,KDTW,,KCHA,,,,,,,,,1747291,True,7677,A56643,SkyWest Airlines,CR2,CRJ2,CRJ2,CRJ-200LR,50.0,,,2002-09-19,2023-06-21,Canadair CRJ 200,2.0,Jet,False,Canadair CRJ 100,22.2,True,2,"[{'reg': 'N447SW', 'active': True, 'hexIcao': 'A56643', 'airlineName': 'SkyWest Airlines', 'registrationDate': '2023-06-21'}, {'reg': 'N447SW', 'active': False, 'hexIcao': 'A56643', 'airlineName': 'West Air (USA)', 'registrationDate': '2002-09-19'}]"
AAL1188_20190520,AAL1188,AA1188,ad4747,N955AN,B738,MGGT,KDFW,KDFW,,,,,,,,,9528,True,29540,AD4747,American Airlines,738,B738,B738,B737-823,172.0,2001-01-31,2001-01-31,2001-02-08,2001-02-08,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,23.8,True,1,"[{'reg': 'N955AN', 'active': True, 'hexIcao': 'AD4747', 'airlineName': 'American Airlines', 'registrationDate': '2001-02-08'}]"
ASQ4217_20190520,ASQ4217,EV4217,a05aaf,N12163,E45X,KBRO,KIAH,KIAH,,,,,,,,,2118331,True,145811,A05AAF,CommutAir,ER4,E145,E145,145XR,50.0,,,,2019-09-16,Embraer 145,2.0,Jet,False,Embraer ERJ145,,True,2,"[{'reg': 'N12163', 'active': True, 'hexIcao': 'A05AAF', 'airlineName': 'CommutAir', 'registrationDate': '2019-09-16'}, {'reg': 'N12163', 'active': False, 'airlineName': 'ExpressJet', 'registrationDate': '2004-05-26'}]"
DAL1151_20190521,DAL1151,DL1151,acffbc,N937AT,B712,KATL,KATW,KATW,,,,,,,,,22363,True,55091,ACFFBC,Delta Air Lines,717,B717,B717,B717-231,110.0,,2001-07-13,2001-07-30,2014-11-22,Boeing 717,2.0,Jet,False,Boeing 717,23.4,True,4,"[{'reg': 'N937AT', 'active': True, 'hexIcao': 'ACFFBC', 'airlineName': 'Delta Air Lines', 'registrationDate': '2014-11-22'}, {'reg': 'N937AT', 'active': False, 'hexIcao': 'ACFFBC', 'airlineName': 'AirTran', 'registrationDate': '2003-07-23'}, {'reg': 'N424TW', 'active': False, 'airlineName': 'American Airlines', 'registrationDate': '2001-12-02'}, {'reg': 'N424TW', 'active': False, 'airlineName': 'TWA', 'registrationDate': '2001-07-30'}]"
